,Unnamed: 0,MPO,SURVEY,SAMPN,DAY,CTFIP,HHVEH,HHSIZ,INCOM,HHWRK,WGTHH,Weight2,IncomeBracket,Autos,Workers,HouseholdSize
4165,4165,1,1,4268586,2,17197,1,1,3,0,187.2837415,169.2655,35k-60k,1,0,1
4166,4166,1,1,4268597,4,17031,1,1,9,0,231.091056,186.09835,0-35k,1,0,1
4167,4167,1,2,4268616,2,17089,2,2,7,2,112.672105,47.0915,100k+,2,2,2
4168,4168,1,2,4268667,7,17097,2,4,6,1,410.8790651,155.61899,60k-100k,2,1,4+
4169,4169,1,1,4268689,1,17197,3,5,6,2,419.7119216,900.0056300000001,60k-100k,3,2,4+
4170,4170,1,2,4268702,2,17097,1,1,3,0,146.5048544,77.519205,35k-60k,1,0,1
4171,4171,1,2,4268749,7,17111,2,4,7,2,304.9472486,88.62422,100k+,2,2,4+
4172,4172,1,1,4268874,3,17097,0,1,1,0,252.6400941,231.79551,0-35k,0,0,1
4173,4173,1,1,4268891,3,17031,2,3,7,2,423.8021814,285.40641,100k+,2,2,3
4174,4174,1,2,4268896,3,17043,1,2,6,1,262.1920452,242.081165,60k-100k,1,1,2
4175,4175,1,1,4268949,2,17031,2,2,7,2,107.01199640000002,88.97348000000002,100k+,2,2,2
4176,4176,1,1,4268954,3,17097,2,2,3,2,115.4136032,174.43069,35k-60k,2,2,2
4177,4177,1,1,4268957,3,17097,1,2,9,0,200.1917834,175.58952,0-35k,1,0,2
4178,4178,1,1,4268961,2,17089,1,1,6,0,366.5601988,81.86879,60k-100k,1,0,1
4179,4179,1,1,4268990,2,17197,2,2,7,1,265.7702829,75.72368,100k+,2,1,2
4180,4180,1,1,4269020,1,17089,1,1,2,0,221.8390478,217.80048,0-35k,1,0,1
4181,4181,1,1,4269090,3,17063,2,4,7,1,492.1537327,445.93949,100k+,2,1,4+
4182,4182,1,2,4269188,5,17089,2,2,4,1,81.36222655,80.04971,35k-60k,2,1,2
4183,4183,1,2,4269195,5,17197,1,1,2,1,260.142492,201.482145,0-35k,1,1,1
4184,4184,1,2,4269198,5,17031,1,1,5,1,135.83342969999998,59.973175,60k-100k,1,1,1
4185,4185,1,2,4269200,7,17197,2,2,7,1,265.7702829,42.18737,100k+,2,1,2
4186,4186,1,1,4269241,1,17111,3,5,7,3,409.3444511,366.5409,100k+,3,3+,4+
4187,4187,1,1,4269475,1,17089,1,1,2,0,221.8390478,217.80048,0-35k,1,0,1
4188,4188,1,2,4269479,3,17031,2,2,7,2,189.2740289,59.79303,100k+,2,2,2
4189,4189,1,1,4269561,2,17097,3,3,7,2,62.56951091,181.59193,100k+,3,2,3
4190,4190,1,1,4269575,4,17093,2,3,6,1,318.4491948000001,422.24258,60k-100k,2,1,3
4191,4191,1,1,4269603,2,17063,2,2,7,1,122.5932671,0.00367,100k+,2,1,2
4192,4192,1,2,4269627,2,17197,2,1,5,1,260.142492,70.268375,60k-100k,2,1,1
4193,4193,1,2,4269634,7,17089,3,3,6,2,92.03999201,159.432545,60k-100k,3,2,3
4194,4194,1,1,4269759,2,17197,2,2,7,2,591.915424,140.9843,100k+,2,2,2
4195,4195,1,2,4269770,7,17097,3,4,7,2,201.5962371,133.932275,100k+,3,2,4+
4196,4196,1,2,4269804,5,17089,2,4,7,2,497.0417025,133.932275,100k+,2,2,4+
4197,4197,1,2,4269859,3,17031,2,1,7,0,231.091056,35.309855,100k+,2,0,1
4198,4198,1,2,4269884,7,17097,2,2,9,2,115.4136032,43.5486,0-35k,2,2,2
4199,4199,1,2,4269899,5,17089,3,2,7,1,339.0006323,28.816495,100k+,3,1,2
4200,4200,1,2,4269905,7,17097,4,5,7,3,256.7068168,183.27045,100k+,4+,3+,4+
4201,4201,1,1,4269975,4,17111,4,3,7,2,300.87348849999995,144.23379,100k+,4+,2,3
4202,4202,1,1,4269976,2,17031,0,1,3,1,292.7579272,169.2655,35k-60k,0,1,1
4203,4203,1,1,4269984,2,17031,3,2,5,1,528.5302705,232.01025,60k-100k,3,1,2
4204,4204,1,1,4269996,5,17097,1,1,9,0,146.5048544,51.22569,0-35k,1,0,1
4205,4205,1,1,4270006,5,17031,2,2,7,2,192.3414529,140.9843,100k+,2,2,2
4206,4206,1,2,4270035,2,17197,2,4,6,0,600.4448711,221.590585,60k-100k,2,0,4+
4207,4207,1,1,4270047,2,17031,1,1,4,0,123.5919077,113.58659,35k-60k,1,0,1
4208,4208,1,1,4270057,1,17031,2,4,9,1,808.7566041,353.95841,0-35k,2,1,4+
4209,4209,1,1,4270066,3,17089,2,4,6,1,322.76092610000006,497.3839200000001,60k-100k,2,1,4+
4210,4210,1,1,4270098,4,17097,1,1,1,1,729.284951,3590.595860000001,0-35k,1,1,1
4211,4211,1,2,4270123,7,17111,1,4,3,1,480.5778945,268.22791,35k-60k,1,1,4+
4212,4212,1,1,4270164,2,17089,1,1,7,1,242.0904284,86.09094,100k+,1,1,1
4213,4213,1,1,4270216,5,17197,1,2,2,1,381.7465136,363.95414,0-35k,1,1,2
4214,4214,1,1,4270268,1,17097,2,4,7,1,304.0968996000001,177.24844,100k+,2,1,4+
4215,4215,1,2,4270278,1,17111,2,2,5,1,168.1303435,42.154925,60k-100k,2,1,2
4216,4216,1,2,4270289,5,17031,2,4,7,2,128.3030823,103.26026,100k+,2,2,4+
4217,4217,1,1,4270310,1,17089,2,4,9,2,316.7020045,455.69385,0-35k,2,2,4+
4218,4218,1,1,4270334,2,17043,3,2,7,2,578.8695791,94.183,100k+,3,2,2
4219,4219,1,2,4270343,4,17097,2,1,7,1,160.4011768,30.74407,100k+,2,1,1
4220,4220,1,1,4270355,3,17031,1,1,5,1,135.83342969999998,119.94635,60k-100k,1,1,1
4221,4221,1,2,4270359,7,17197,2,3,3,2,269.8380084,596.2373,35k-60k,2,2,3
4222,4222,1,1,4270399,3,17031,2,4,7,2,415.2509505,267.86455,100k+,2,2,4+
4223,4223,1,1,4270416,3,17031,2,2,7,2,305.8297445,122.52903,100k+,2,2,2
4224,4224,1,1,4270437,1,17093,2,4,7,1,375.8309519,83.37509,100k+,2,1,4+
4225,4225,1,2,4270442,5,17197,2,2,6,2,172.9952986,106.04711,60k-100k,2,2,2
4226,4226,1,2,4270483,4,17031,4,2,7,1,215.4141844,28.816495,100k+,4+,1,2
4227,4227,1,2,4270490,7,17089,2,2,3,2,112.672105,101.000035,35k-60k,2,2,2
4228,4228,1,2,4270500,3,17097,2,2,6,1,82.61483238,35.628405,60k-100k,2,1,2
4229,4229,1,2,4270514,7,17031,3,3,7,2,121.80767620000002,121.27486,100k+,3,2,3
4230,4230,1,2,4270559,7,17031,1,1,3,0,172.52229309999996,84.63275,35k-60k,1,0,1
4231,4231,1,1,4270565,3,17197,2,2,7,2,258.6125106,140.9843,100k+,2,2,2
4232,4232,1,2,4270568,5,17031,2,3,7,2,163.0728103,121.27486,100k+,2,2,3
4233,4233,1,1,4270580,1,17097,3,2,7,0,236.6633848,46.57839,100k+,3,0,2
4234,4234,1,1,4270693,2,17111,5,3,7,2,159.34645700000004,217.97168,100k+,4+,2,3
4235,4235,1,1,4270711,3,17031,1,1,7,1,135.83342969999998,70.61971,100k+,1,1,1
4236,4236,1,1,4270748,3,17111,2,3,5,2,300.87348849999995,382.74577,60k-100k,2,2,3
4237,4237,1,2,4270795,7,17031,1,1,5,1,232.1343277,31.851185,60k-100k,1,1,1
4238,4238,1,2,4270802,5,17197,2,2,6,2,172.9952986,61.95995500000001,60k-100k,2,2,2
4239,4239,1,2,4270804,7,17031,1,4,5,2,156.7357451,283.3897100000001,60k-100k,1,2,4+
4240,4240,1,2,4270805,4,17031,2,2,4,1,90.19136903,78.61755500000002,35k-60k,2,1,2
4241,4241,1,2,4270830,4,17031,2,2,4,2,189.2740289,151.06333999999995,35k-60k,2,2,2
4242,4242,1,1,4270835,1,17089,2,2,7,1,339.0006323,75.72368,100k+,2,1,2
4243,4243,1,1,4270879,4,17031,1,2,7,1,248.7056639,89.32228,100k+,1,1,2
4244,4244,1,2,4270888,7,17097,2,2,6,1,174.0951091,50.600065,60k-100k,2,1,2
4245,4245,1,1,4270916,1,17043,1,2,4,2,91.84507848,206.91101,35k-60k,1,2,2
4246,4246,1,1,4270928,1,17043,1,1,5,1,121.9279256,97.15449,60k-100k,1,1,1
4247,4247,1,1,4270964,1,17197,2,4,5,1,434.0061826000001,353.95841,60k-100k,2,1,4+
4248,4248,1,2,4271009,3,17111,1,1,2,1,292.6723257,1795.2979300000004,0-35k,1,1,1
4249,4249,1,2,4271013,2,17097,3,4,7,2,201.5962371,133.932275,100k+,3,2,4+
4250,4250,1,1,4271019,2,17043,1,2,7,1,262.1920452,108.12771,100k+,1,1,2
4251,4251,1,2,4271043,3,17097,3,4,9,1,304.0968996000001,128.70523500000002,0-35k,3,1,4+
4252,4252,1,2,4271047,7,17031,2,2,6,2,107.01199640000002,92.530365,60k-100k,2,2,2
4253,4253,1,2,4271216,7,17197,2,2,3,1,122.5932671,95.70792,35k-60k,2,1,2
4254,4254,1,1,4271221,2,17097,2,3,7,1,1182.196228,144.23379,100k+,2,1,3
4255,4255,1,1,4271222,2,17111,3,2,9,0,210.5764253,175.58952,0-35k,3,0,2
4256,4256,1,2,4271225,7,17043,2,2,7,2,202.4996827,71.144475,100k+,2,2,2
4257,4257,1,1,4271273,3,17197,2,3,7,2,269.8380084,396.1589,100k+,2,2,3
4258,4258,1,1,4271306,2,17093,2,5,6,2,226.6455657,900.0056300000001,60k-100k,2,2,4+
4259,4259,1,2,4271334,3,17031,2,1,9,1,135.83342969999998,153.061465,0-35k,2,1,1
4260,4260,1,1,4271350,4,17197,2,4,2,1,434.0061826000001,1014.91314,0-35k,2,1,4+
4261,4261,1,1,4271374,5,17197,2,4,7,2,320.3529041000001,430.77013,100k+,2,2,4+
4262,4262,1,1,4271375,2,17031,2,2,7,2,417.1952154,1403.87615,100k+,2,2,2
4263,4263,1,2,4271513,7,17097,1,1,7,0,218.0479717,30.74407,100k+,1,0,1
4264,4264,1,2,4271601,3,17197,2,3,5,2,230.6294699,150.784625,60k-100k,2,2,3
4265,4265,1,1,4271631,2,17043,2,2,9,1,119.1889725,152.87935,0-35k,2,1,2
4266,4266,1,2,4271664,5,17197,1,1,3,0,1037.059182,100.096795,35k-60k,1,0,1
4267,4267,1,1,4271762,2,17197,1,2,2,1,209.0959469,340.83325,0-35k,1,1,2
4268,4268,1,2,4271796,5,17031,2,2,4,0,161.42418659999996,95.70792,35k-60k,2,0,2
4269,4269,1,1,4271834,3,17043,1,1,2,1,1260.915949,306.12293,0-35k,1,1,1
4270,4270,1,1,4271864,3,17089,2,4,7,2,168.991654,430.77013,100k+,2,2,4+
4271,4271,1,2,4271882,1,17089,3,4,7,3,437.0935419,215.385065,100k+,3,3+,4+
4272,4272,1,2,4271883,7,17043,2,4,7,2,290.6406161000001,215.385065,100k+,2,2,4+
4273,4273,1,2,4271892,7,17089,3,1,7,1,242.0904284,43.04547,100k+,3,1,1
4274,4274,1,2,4271893,2,17093,2,4,5,1,322.76092610000006,248.69196,60k-100k,2,1,4+
4275,4275,1,2,4271917,5,17197,3,3,2,1,455.5039387,432.348255,0-35k,3,1,3
4276,4276,1,1,4271918,2,17031,1,1,3,1,134.6890908,128.11025,35k-60k,1,1,1
4277,4277,1,2,4271937,2,17097,2,2,7,0,101.3739327,23.106605,100k+,2,0,2
4278,4278,1,2,4271942,5,17089,2,2,9,1,81.36222655,32.47422,0-35k,2,1,2
4279,4279,1,2,4271946,3,17089,2,2,6,1,81.36222655,33.880395,60k-100k,2,1,2
4280,4280,1,1,4271959,3,17031,1,1,1,0,149.8877549,189.87281,0-35k,1,0,1
4281,4281,1,2,4271989,5,17031,2,2,4,1,90.19136903,58.72231,35k-60k,2,1,2
4282,4282,1,2,4272018,1,17097,1,1,9,1,160.4011768,12.425435,0-35k,1,1,1
4283,4283,1,2,4272025,3,17097,1,1,2,0,146.5048544,115.897755,0-35k,1,0,1
4284,4284,1,1,4272126,1,17111,3,2,3,1,291.0797139,174.43069,35k-60k,3,1,2
4285,4285,1,1,4272159,5,17097,4,4,7,3,126.9236616,267.86455,100k+,4+,3+,4+
4286,4286,1,1,4272167,2,17097,2,2,7,1,174.0951091,57.63299,100k+,2,1,2
4287,4287,1,2,4272176,2,17089,2,2,9,2,112.672105,39.501285,0-35k,2,2,2
4288,4288,1,1,4272185,4,17089,1,5,1,1,787.7008288,1155.06206,0-35k,1,1,4+
4289,4289,1,1,4272216,3,17089,1,4,9,1,450.31593260000005,83.37509,0-35k,1,1,4+
4290,4290,1,1,4272295,5,17097,1,1,2,0,146.5048544,231.79551,0-35k,1,0,1
4291,4291,1,1,4272329,5,17089,1,1,5,1,292.6723257,107.96952,60k-100k,1,1,1
4292,4292,1,2,4272345,7,17197,1,1,1,0,187.2837415,170.355075,0-35k,1,0,1
4293,4293,1,1,4272380,2,17043,2,2,7,2,202.4996827,94.183,100k+,2,2,2
4294,4294,1,2,4272431,7,17111,3,4,4,1,375.8309519,416.25349,35k-60k,3,1,4+
4295,4295,1,2,4272531,7,17197,1,2,5,1,381.7465136,49.81617,60k-100k,1,1,2
4296,4296,1,1,4272660,5,17097,2,4,7,2,201.5962371,260.07983,100k+,2,2,4+
4297,4297,1,1,4272679,2,17097,2,3,2,2,317.3106591,986.3188,0-35k,2,2,3
4298,4298,1,1,4272755,3,17097,3,5,6,3,189.9920286,293.15262,60k-100k,3,3+,4+
4299,4299,1,2,4272798,1,17097,1,1,7,1,160.4011768,30.74407,100k+,1,1,1
4300,4300,1,2,4272809,5,17031,0,1,2,0,276.685331,134.52012,0-35k,0,0,1
4301,4301,1,2,4272826,5,17031,1,1,1,0,123.5919077,94.936405,0-35k,1,0,1
4302,4302,1,1,4272868,2,17043,1,1,3,1,794.7418972,2752.28037,35k-60k,1,1,1
4303,4303,1,1,4272878,5,17043,1,2,3,1,119.0538831,145.98555,35k-60k,1,1,2
4304,4304,1,2,4272921,3,17043,1,4,6,1,670.2295472999998,227.846925,60k-100k,1,1,4+
4305,4305,1,2,4272979,1,17031,3,4,4,2,159.7824231,182.5687,35k-60k,3,2,4+
4306,4306,1,2,4272987,7,17043,2,3,6,2,273.5040484,185.59948,60k-100k,2,2,3
4307,4307,1,2,4273045,2,17097,2,2,7,2,115.4136032,43.5486,100k+,2,2,2
4308,4308,1,1,4273061,4,17031,2,3,6,2,250.1138883,224.09737,60k-100k,2,2,3
4309,4309,1,1,4273072,1,17197,4,3,6,1,288.6068137000001,446.57832,60k-100k,4+,1,3
4310,4310,1,2,4273084,3,17031,4,4,7,4,156.2017068,142.927855,100k+,4+,3+,4+
4311,4311,1,2,4273087,3,17043,1,2,3,2,669.2681454,1134.935155,35k-60k,1,2,2
4312,4312,1,2,4273137,2,17031,2,3,7,2,423.8021814,121.27486,100k+,2,2,3
4313,4313,1,1,4273149,1,17097,1,2,6,1,147.265748,68.13831,60k-100k,1,1,2
4314,4314,1,1,4273241,2,17031,2,3,1,1,841.2680197000002,573.66337,0-35k,2,1,3
4315,4315,1,1,4273263,3,17031,4,4,6,2,159.7824231,212.41539,60k-100k,4+,2,4+
4316,4316,1,2,4273314,2,17031,3,5,4,2,179.0597341,464.083515,35k-60k,3,2,4+
4317,4317,1,1,4273336,1,17031,2,4,6,1,835.8964212000002,333.24085,60k-100k,2,1,4+
4318,4318,1,2,4273403,5,17043,2,2,7,2,670.0275584999998,575.082635,100k+,2,2,2
4319,4319,1,1,4273434,2,17097,2,4,9,0,1102.112889,251.53954,0-35k,2,0,4+
4320,4320,1,2,4273445,1,17031,1,1,5,0,278.7622218,28.257765000000006,60k-100k,1,0,1
4321,4321,1,2,4273475,2,17031,2,4,7,3,246.0869032,88.5222,100k+,2,3+,4+
4322,4322,1,1,4273520,2,17031,1,1,6,1,135.83342969999998,72.63546,60k-100k,1,1,1
4323,4323,1,1,4273644,2,17043,1,1,3,1,794.7418972,1471.20668,35k-60k,1,1,1
4324,4324,1,2,4273655,7,17031,2,1,7,1,116.7729241,18.61788,100k+,2,1,1
4325,4325,1,1,4273688,4,17031,2,2,5,1,189.1969525,121.34212,60k-100k,2,1,2
4326,4326,1,2,4273711,7,17097,3,1,5,1,160.4011768,53.98476,60k-100k,3,1,1
4327,4327,1,1,4273727,2,17031,2,2,6,2,448.4340189,98.85617,60k-100k,2,2,2
4328,4328,1,2,4273764,3,17031,2,2,7,2,305.5586984,384.42761,100k+,2,2,2
4329,4329,1,2,4273775,2,17097,2,2,7,0,112.3058882,19.40219,100k+,2,0,2
4330,4330,1,2,4273808,5,17031,2,2,3,1,291.9029773000001,78.61755500000002,35k-60k,2,1,2
4331,4331,1,2,4273812,5,17031,1,1,3,1,232.1343277,54.43131,35k-60k,1,1,1
4332,4332,1,2,4273869,3,17043,1,1,5,1,257.3951802,59.973175,60k-100k,1,1,1
4333,4333,1,2,4273873,7,17043,2,4,4,2,273.596441,252.8284,35k-60k,2,2,4+
4334,4334,1,2,4273948,5,17031,1,3,7,2,142.5260749,108.442585,100k+,1,2,3
4335,4335,1,2,4273956,2,17031,2,4,7,2,159.7824231,103.26026,100k+,2,2,4+
4336,4336,1,1,4274049,3,17031,1,1,6,1,161.49181059999995,68.56496,60k-100k,1,1,1
4337,4337,1,1,4274105,2,17097,1,2,7,2,205.7314663,87.0972,100k+,1,2,2
4338,4338,1,2,4274119,5,17111,2,2,7,2,236.1805419,43.5486,100k+,2,2,2
4339,4339,1,1,4274158,2,17043,3,2,7,2,202.4996827,142.28895,100k+,3,2,2
4340,4340,1,2,4274202,7,17097,2,2,7,2,115.4136032,43.5486,100k+,2,2,2
4341,4341,1,2,4274238,5,17043,0,2,1,1,1159.461851,465.472355,0-35k,0,1,2
4342,4342,1,1,4274274,4,17043,2,2,9,1,119.1889725,103.62197,0-35k,2,1,2
4343,4343,1,2,4274384,2,17043,2,1,9,1,121.9279256,79.18509,0-35k,2,1,1
4344,4344,1,1,4274398,2,17031,2,3,3,1,284.6398799,363.61105,35k-60k,2,1,3
4345,4345,1,2,4274401,7,17097,3,2,7,1,174.0951091,28.816495,100k+,3,1,2
4346,4346,1,2,4274442,7,17031,1,1,1,0,169.58959840000003,112.781415,0-35k,1,0,1
4347,4347,1,2,4274465,7,17031,0,4,2,2,737.6222087,471.395585,0-35k,0,2,4+
4348,4348,1,2,4274475,5,17097,7,5,7,2,130.9352665,183.27045,100k+,4+,2,4+
4349,4349,1,2,4274490,5,17031,2,3,7,1,648.5071828,137.688305,100k+,2,1,3
4350,4350,1,1,4274721,2,17031,2,2,7,2,103.3412402,104.84374,100k+,2,2,2
4351,4351,1,2,4274789,2,17031,2,4,6,1,258.2729484,114.729855,60k-100k,2,1,4+
4352,4352,1,1,4274798,3,17097,2,2,3,0,388.8421579,117.44462,35k-60k,2,0,2
4353,4353,1,1,4274879,2,17043,2,4,7,1,376.7419495,256.22124,100k+,2,1,4+
4354,4354,1,2,4274956,4,17197,1,3,1,1,776.9107521000002,432.348255,0-35k,1,1,3
4355,4355,1,2,4274984,7,17031,2,2,7,2,107.01199640000002,28.00882,100k+,2,2,2
4356,4356,1,2,4275007,5,17031,1,1,4,0,169.58959840000003,68.98853000000001,35k-60k,1,0,1
4357,4357,1,1,4275049,5,17031,2,5,7,2,294.6507786,408.07481,100k+,2,2,4+
4358,4358,1,1,4275052,5,17031,1,2,9,2,46.10806975,87.24704,0-35k,1,2,2
4359,4359,1,1,4275058,2,17031,2,2,6,2,189.2740289,212.09422,60k-100k,2,2,2
4360,4360,1,1,4275073,2,17031,2,2,9,0,295.7455794,65.39174,0-35k,2,0,2
4361,4361,1,1,4275095,3,17111,2,5,3,2,226.6455657,734.0761,35k-60k,2,2,4+
4362,4362,1,2,4275145,5,17031,1,1,3,1,114.968205,98.498835,35k-60k,1,1,1
4363,4363,1,2,4275202,5,17097,1,2,3,0,200.1917834,58.72231,35k-60k,1,0,2
4364,4364,1,1,4275218,1,17111,2,6,5,1,372.2154907,425.89226,60k-100k,2,1,4+
4365,4365,1,1,4275235,1,17031,1,1,9,0,169.58959840000003,361.87961,0-35k,1,0,1
4366,4366,1,2,4275302,7,17031,2,3,6,1,853.1099721,104.08786,60k-100k,2,1,3
4367,4367,1,2,4275328,2,17031,2,1,2,1,1053.8821369999996,1478.075185,0-35k,2,1,1
4368,4368,1,2,4275332,1,17031,2,3,3,1,263.5915435,214.013245,35k-60k,2,1,3
4369,4369,1,1,4275362,5,17043,1,1,3,1,121.9279256,134.10843,35k-60k,1,1,1
4370,4370,1,1,4275441,2,17111,4,3,7,3,247.1567646,217.97168,100k+,4+,3+,3
4371,4371,1,2,4275469,7,17031,3,1,9,1,135.83342969999998,43.04547,0-35k,3,1,1
4372,4372,1,2,4275491,2,17031,2,2,7,2,107.01199640000002,44.48674000000001,100k+,2,2,2
4373,4373,1,2,4275496,7,17031,1,1,5,1,135.83342969999998,56.63644,60k-100k,1,1,1
4374,4374,1,1,4275542,2,17043,1,1,1,0,251.2491244,225.56283,0-35k,1,0,1
4375,4375,1,2,4275546,5,17197,1,1,4,0,187.2837415,84.63275,35k-60k,1,0,1
4376,4376,1,1,4275556,4,17097,2,2,6,2,115.4136032,152.93764,60k-100k,2,2,2
4377,4377,1,1,4275593,2,17097,2,1,4,1,172.3247449,186.09835,35k-60k,2,1,1
4378,4378,1,1,4275662,2,17197,1,1,2,0,187.2837415,340.71015,0-35k,1,0,1
4379,4379,1,1,4275700,2,17031,1,1,7,1,135.83342969999998,61.48814,100k+,1,1,1
4380,4380,1,1,4275718,3,17031,2,4,4,2,291.9165088,434.28496,35k-60k,2,2,4+
4381,4381,1,2,4275774,5,17043,2,5,4,2,1390.060672,589.860045,35k-60k,2,2,4+
4382,4382,1,1,4275835,5,17031,3,2,7,2,129.2565951,56.45568000000001,100k+,3,2,2
4383,4383,1,1,4275861,5,17031,2,3,7,1,236.2524994,92.56177,100k+,2,1,3
4384,4384,1,2,4275912,7,17031,2,3,5,1,249.4438632,80.597565,60k-100k,2,1,3
4385,4385,1,2,4275957,7,17111,3,2,7,2,236.1805419,43.5486,100k+,3,2,2
4386,4386,1,1,4275996,5,17031,1,1,2,1,161.49181059999995,139.98264,0-35k,1,1,1
4387,4387,1,1,4276000,2,17031,1,1,4,1,135.83342969999998,182.00551,35k-60k,1,1,1
4388,4388,1,1,4276006,2,17031,1,2,2,2,143.9115106,188.7719,0-35k,1,2,2
4389,4389,1,2,4276068,7,17031,2,2,3,0,366.4804124,51.18829,35k-60k,2,0,2
4390,4390,1,1,4276113,5,17197,2,2,5,0,309.651585,79.00256999999998,60k-100k,2,0,2
4391,4391,1,1,4276125,1,17089,2,1,6,1,242.0904284,113.27288,60k-100k,2,1,1
4392,4392,1,2,4276285,7,17031,2,4,6,1,1462.134456,110.888835,60k-100k,2,1,4+
4393,4393,1,1,4276333,2,17043,0,4,1,2,543.3067539,1119.1829300000004,0-35k,0,2,4+
4394,4394,1,1,4276334,3,17043,3,3,7,3,309.2363486,329.32002,100k+,3,3+,3
4395,4395,1,2,4276394,7,17031,1,1,3,0,185.627324,98.498835,35k-60k,1,0,1
4396,4396,1,2,4276443,7,17031,2,5,3,3,683.4506712,425.79221,35k-60k,2,3+,4+
4397,4397,1,1,4276466,1,17031,4,6,6,4,462.2034589,498.31532,60k-100k,4+,3+,4+
4398,4398,1,1,4276504,1,17031,1,3,4,1,852.4841828,508.07601,35k-60k,1,1,3
4399,4399,1,2,4276561,7,17031,2,7,4,2,986.0444843,221.27738,35k-60k,2,2,4+
4400,4400,1,2,4276562,3,17031,0,1,3,0,613.8447980000002,41.87051,35k-60k,0,0,1
4401,4401,1,2,4276564,7,17111,2,2,6,1,291.0797139,50.600065,60k-100k,2,1,2
4402,4402,1,1,4276600,2,17043,2,2,3,0,245.6051379,145.98555,35k-60k,2,0,2
4403,4403,1,2,4276604,5,17031,1,1,5,1,232.1343277,34.28248,60k-100k,1,1,1
4404,4404,1,2,4276628,2,17031,5,3,6,2,606.3359829,150.002325,60k-100k,4+,2,3
4405,4405,1,2,4276678,7,17031,3,2,6,2,107.01199640000002,92.530365,60k-100k,3,2,2
4406,4406,1,1,4276777,1,17031,2,3,7,2,527.7826397,242.54972,100k+,2,2,3
4407,4407,1,2,4276801,5,17111,2,2,7,2,236.1805419,43.5486,100k+,2,2,2
4408,4408,1,1,4276803,2,17031,1,1,3,0,172.52229309999996,96.58105,35k-60k,1,0,1
4409,4409,1,1,4276900,1,17031,1,2,3,1,231.699947,134.83625,35k-60k,1,1,2
4410,4410,1,1,4276932,5,17031,2,2,3,0,321.228972,83.25546999999997,35k-60k,2,0,2
4411,4411,1,2,4276953,4,17031,3,2,9,2,107.01199640000002,28.816495,0-35k,3,2,2
4412,4412,1,2,4276966,2,17031,2,2,6,2,107.01199640000002,45.756555,60k-100k,2,2,2
4413,4413,1,2,4276968,5,17031,1,1,6,1,232.1343277,31.851185,60k-100k,1,1,1
4414,4414,1,2,4277121,3,17031,1,1,7,1,135.83342969999998,35.309855,100k+,1,1,1
4415,4415,1,1,4277193,2,17031,1,2,3,0,289.329976,112.92804,35k-60k,1,0,2
4416,4416,1,1,4277230,5,17111,1,1,1,1,292.6723257,278.23283,0-35k,1,1,1
4417,4417,1,2,4277244,3,17031,3,4,6,3,207.4434644,113.13243,60k-100k,3,3+,4+
4418,4418,1,2,4277259,1,17031,1,1,1,0,172.52229309999996,97.42978,0-35k,1,0,1
4419,4419,1,1,4277276,2,17043,2,2,9,2,202.4996827,123.91991000000002,0-35k,2,2,2
4420,4420,1,2,4277349,7,17043,2,3,7,3,309.2363486,142.703205,100k+,2,3+,3
4421,4421,1,2,4277366,4,17031,1,1,2,0,185.627324,148.89439,0-35k,1,0,1
4422,4422,1,2,4277513,7,17043,2,2,7,2,202.4996827,47.0915,100k+,2,2,2
4423,4423,1,1,4277542,4,17031,2,5,7,2,179.0597341,325.29937,100k+,2,2,4+
4424,4424,1,1,4277551,3,17031,1,1,2,1,96.28765203,189.87281,0-35k,1,1,1
4425,4425,1,1,4277566,2,17043,1,1,9,1,257.3951802,182.00551,0-35k,1,1,1
4426,4426,1,1,4277650,3,17031,2,2,6,2,44.80465613,87.24704,60k-100k,2,2,2
4427,4427,1,2,4277698,5,17097,2,2,9,1,174.0951091,28.816495,0-35k,2,1,2
4428,4428,1,2,4277814,7,17031,2,2,5,2,109.4772785,89.66385,60k-100k,2,2,2
4429,4429,1,1,4277867,3,17031,1,3,7,1,236.2524994,92.56177,100k+,1,1,3
4430,4430,1,2,4278007,5,17031,1,4,6,2,125.8566419,106.207695,60k-100k,1,2,4+
4431,4431,1,1,4278020,2,17031,1,1,3,1,175.6756967,113.58659,35k-60k,1,1,1
4432,4432,1,1,4278066,4,17031,1,1,7,1,99.68337677,59.87826,100k+,1,1,1
4433,4433,1,2,4278180,4,17031,3,3,7,3,158.14133909999995,121.27486,100k+,3,3+,3
4434,4434,1,1,4278203,2,17031,2,4,9,1,321.6405778,333.24085,0-35k,2,1,4+
4435,4435,1,2,4278243,5,17031,2,2,7,1,90.19136903,39.8363,100k+,2,1,2
4436,4436,1,2,4278265,5,17031,1,1,3,0,172.52229309999996,84.63275,35k-60k,1,0,1
4437,4437,1,1,4278304,3,17031,2,4,3,2,661.9784836,627.10134,35k-60k,2,2,4+
4438,4438,1,1,4278331,2,17031,2,4,9,2,134.6020991,206.52052,0-35k,2,2,4+
4439,4439,1,1,4278332,2,17031,1,1,9,1,161.49181059999995,68.56496,0-35k,1,1,1
4440,4440,1,1,4278338,2,17089,1,1,4,0,221.8390478,158.37018,35k-60k,1,0,1
4441,4441,1,1,4278520,2,17031,2,2,7,1,327.1004717,105.64311,100k+,2,1,2
4442,4442,1,2,4278528,2,17197,2,2,6,2,172.9952986,106.04711,60k-100k,2,2,2
